term,count,bucket
sarcasm_or_irony skeptical,1,tn
skeptical quotation,1,tn
quotation around,1,tn
policy demand,1,tn
demand yet,1,tn
need gun,1,tn
criticized_actor_type unnamed,1,tn
unnamed political,1,tn
figure he,1,tn
using she,1,tn
she using,1,tn
using every,1,tn
every tragedy,1,tn
shifts alleged,1,tn
alleged opportunistic,1,tn
opportunistic agenda,1,tn
agenda ballroom,1,tn
ballroom political,1,tn
violence framing,1,tn
control agenda,1,tn
agenda his,1,tn
ballroom her,1,tn
her gun,1,tn
gun grab,1,tn
grab agenda,1,tn
contrastive discourse,1,tn
discourse markers,1,tn
markers yet,1,tn
yet meanwhile,1,tn
meanwhile yet,1,tn
need meanwhile,1,tn
meanwhile our,1,tn
our kids,1,tn
around key,1,tn
key event,1,tn
event label,1,tn
label attempt,1,tn
short actually,1,tn
energy consumption,1,tn
consumption economy,1,tn
economy pollution,1,tn
claims reduced,1,tn
consumption causes,1,tn
causes lower,1,tn
lower emissions,1,tn
emissions reduced,1,tn
consumption means,1,tn
means less,1,tn
frames reduced,1,tn
consumption economic,1,tn
economic harm,1,tn
harm crippled,1,tn
crippled economy,1,tn
economy lost,1,tn
lost jobs,1,tn
assertive outcome,1,tn
outcome claim,1,tn
claim less,1,tn
evaluates reduced,1,tn
consumption listing,1,tn
listing consequences,1,tn
consequences actually,1,tn
reverses evaluation,1,tn
evaluation reduced,1,tn
consumption beneficial,1,tn
beneficial disastrous,1,tn
disastrous pretty,1,tn
good like,1,tn
like disaster,1,tn
list_or_enumeration two,1,tn
two part,1,tn
part consequence,1,tn
consequence list,1,tn
list joined,1,tn
joined plus,1,tn
plus means,1,tn
means plus,1,tn
medium guns,1,tn
caps comparative,1,tn
comparative emphasis,1,tn
emphasis more,1,tn
more less,1,tn
guns red,1,tn
laws domestic,1,tn
domestic violence,1,tn
violence red,1,tn
culture_war_topic_salience gender,1,tn
gender pregnancy,1,tn
pregnancy guns,1,tn
rights women,1,tn
gun accessibility,1,tn
accessibility red,1,tn
law prescriptions,1,tn
prescriptions guns,1,tn
victimhood_or_persecution_framing women,1,tn
children framed,1,tn
framed endangered,1,tn
endangered victims,1,tn
victims these,1,tn
these deadliest,1,tn
deadliest times,1,tn
times women,1,tn
moral emotional,1,tn
emotional language,1,tn
language about,1,tn
about danger,1,tn
danger protection,1,tn
protection heartbreaking,1,tn
persuasion_or_argumentation numbered,1,tn
numbered argument,1,tn
policy women,1,tn
women safety,1,tn
safety my,1,tn
my point,1,tn
point usual,1,tn
venting_or_expressive emotional,1,tn
emotional response,1,tn
response story,1,tn
story heartbreaking,1,tn
criticized_actor_type men,1,tn
men government,1,tn
overreach mirror,1,tn
mirror men,1,tn
men predator,1,tn
predator women,1,tn
reverses gun,1,tn
access prescription,1,tn
prescription restriction,1,tn
restriction armed,1,tn
defense women,1,tn
women less,1,tn
accessible more,1,tn
more accessible,1,tn
accessible women,1,tn
list_or_enumeration numbered,1,tn
numbered two,1,tn
two point,1,tn
point list,1,tn
list guns,1,tn
should there,1,tn
there needs,1,tn
casual conversational,1,tn
conversational register,1,tn
register don,1,tn
don cop,1,tn
medium did,1,tn
know american,1,tn
gun regulation,1,tn
regulation right,1,tn
national state,1,tn
state legal,1,tn
legal context,1,tn
context american,1,tn
about legal,1,tn
legal firearm,1,tn
rights you,1,tn
firearm within,1,tn
within laws,1,tn
laws your,1,tn
policy_prescription_present encourages,1,tn
encourages exploring,1,tn
exploring firearm,1,tn
firearm voting,1,tn
voting options,1,tn
options perhaps,1,tn
call_to_action encourages,1,tn
encourages reader,1,tn
reader action,1,tn
action perhaps,1,tn
hedging_or_qualification softened,1,tn
softened recommendation,1,tn
recommendation perhaps,1,tn
shifts individual,1,tn
individual firearm,1,tn
firearm ownership,1,tn
ownership rights,1,tn
control voting,1,tn
voting advocacy,1,tn
advocacy own,1,tn
firearm pass,1,tn
pass universal,1,tn
universal background,1,tn
rhetorical_question informational,1,tn
informational rhetorical,1,tn
question opener,1,tn
opener did,1,tn
address reader,1,tn
reader using,1,tn
you you,1,tn
emoji like,1,tn
like pointing,1,tn
pointing symbol,1,tn
symbol sigh,1,tn
sigh eye,1,tn
eye roll,1,tn
roll markers,1,tn
emphasis we,1,tn
medium here,1,tn
rifle bans,1,tn
bans due,1,tn
process gun,1,tn
geographic_scope florida,1,tn
florida us,1,tn
us state,1,tn
state politics,1,tn
politics here,1,tn
normative_moral_language appeal,1,tn
appeal rule,1,tn
law due,1,tn
process justice,1,tn
justice child,1,tn
child safety,1,tn
safety democrats,1,tn
want rule,1,tn
law enforced,1,tn
rifle ban,1,tn
ban mirror,1,tn
mirror protects,1,tn
protects second,1,tn
amendment we,1,tn
want gun,1,tn
persuasion_or_argumentation defensive,1,tn
defensive argument,1,tn
argument clarifying,1,tn
clarifying party,1,tn
party position,1,tn
position we,1,tn
democrats don,1,tn
don want,1,tn
expresses frustration,1,tn
frustration representative,1,tn
representative sigh,1,tn
explicit party,1,tn
party identity,1,tn
identity cue,1,tn
cue we,1,tn
democrats we,1,tn
we republicans,1,tn
criticized_actor_type elected,1,tn
elected representative,1,tn
representative opposing,1,tn
opposing party,1,tn
party characterization,1,tn
characterization my,1,tn
my rep,1,tn
shifts partisan,1,tn
partisan defense,1,tn
defense democrats,1,tn
democrats gun,1,tn
reform republicans,1,tn
republicans second,1,tn
amendment protection,1,tn
protection democrats,1,tn
democrats republicans,1,tn
anaphora_or_parallelism repetition,1,tn
repetition party,1,tn
party name,1,tn
name subject,1,tn
subject across,1,tn
across clauses,1,tn
clauses democrats,1,tn
long project,1,tn
named institutions,1,tn
institutions places,1,tn
places programs,1,tn
programs medicare,1,tn
medicare palestine,1,tn
palestine ice,1,tn
ice israel,1,tn
primary_policy_domain multi,1,tn
multi issue,1,tn
issue political,1,tn
political platform,1,tn
platform healthcare,1,tn
healthcare climate,1,tn
climate immigration,1,tn
immigration education,1,tn
education childcare,1,tn
childcare drugs,1,tn
drugs gambling,1,tn
gambling sex,1,tn
sex work,1,tn
work medicare,1,tn
deal abolish,1,tn
deal project,1,tn
2029 platform,1,tn
platform references,1,tn
references green,1,tn
us domestic,1,tn
domestic platform,1,tn
platform international,1,tn
international israel,1,tn
israel palestine,1,tn
palestine issue,1,tn
issue free,1,tn
palestine stand,1,tn
stand israel,1,tn
culture_war_topic_salience high,1,tn
high salience,1,tn
salience polarized,1,tn
polarized issues,1,tn
issues free,1,tn
palestine abolish,1,tn
ice legalize,1,tn
legalize all,1,tn
all drugs,1,tn
policy_prescription_present explicit,1,tn
explicit platform,1,tn
platform policy,1,tn
policy prescriptions,1,tn
prescriptions medicare,1,tn
economic_cost_benefit_framing legalization,1,tn
legalization framed,1,tn
framed funding,1,tn
funding rehabilitation,1,tn
rehabilitation fund,1,tn
fund rehabilitation,1,tn
call_to_action platform,1,tn
platform style,1,tn
style agenda,1,tn
agenda presentation,1,tn
presentation project,1,tn
persuasion_or_argumentation advocates,1,tn
advocates package,1,tn
package ideological,1,tn
ideological policies,1,tn
policies abolish,1,tn
left_right_directional_cue original,1,tn
original progressive,1,tn
progressive platform,1,tn
platform mirror,1,tn
mirror conservative,1,tn
conservative counter,1,tn
counter platform,1,tn
platform medicare,1,tn
all privatize,1,tn
privatize defund,1,tn
defund medicare,1,tn
medicare bloat,1,tn
shifts progressive,1,tn
progressive redistribution,1,tn
redistribution abolition,1,tn
abolition agenda,1,tn
agenda conservative,1,tn
conservative privatization,1,tn
privatization border,1,tn
border enforcement,1,tn
enforcement anti,1,tn
anti government,1,tn
government agenda,1,tn
agenda end,1,tn
end all,1,tn
all oligopolies,1,tn
oligopolies break,1,tn
break up,1,tn
up big,1,tn
big government,1,tn
list_or_enumeration multi,1,tn
multi item,1,tn
item bullet,1,tn
list medicare,1,tn
deal free,1,tn
