term,count,bucket
hope less,1,fp
less than,1,fp
than stalin,1,fp
derogatory labeling,1,fp
labeling trump,1,fp
gop associates,1,fp
associates dictator,1,fp
criticized_actor_type trump,1,fp
gop allies,1,fp
allies big,1,fp
oil authoritarian,1,fp
leaders trump,1,fp
anti trump,1,fp
trump anti,1,fp
anti gop,1,fp
gop cue,1,fp
cue dictator,1,fp
mirror generalizes,1,fp
generalizes target,1,fp
target named,1,fp
named right,1,fp
actors unspecified,1,fp
unspecified corruption,1,fp
corruption corruption,1,fp
corruption devours,1,fp
devours itself,1,fp
named_proper_nouns_density constitutional,1,fp
constitutional proper,1,fp
proper name,1,fp
name reference,1,fp
medium spend,1,fp
punishment wildfire,1,fp
wildfire emergency,1,fp
emergency response,1,fp
response shoot,1,fp
plane tasked,1,fp
tasked putting,1,fp
putting out,1,fp
out wildfires,1,fp
rights constitutional,1,fp
rights salience,1,fp
salience second,1,fp
policy_prescription_present punishment,1,fp
punishment including,1,fp
including loss,1,fp
loss gun,1,fp
rights jail,1,fp
jail confiscation,1,fp
confiscation you,1,fp
lose your,1,fp
your second,1,fp
normative_moral_language punitive,1,fp
punitive moral,1,fp
moral judgment,1,fp
judgment spend,1,fp
advocates punitive,1,fp
punitive action,1,fp
against category,1,fp
category offender,1,fp
offender you,1,fp
punitive expression,1,fp
expression think,1,fp
think about,1,fp
about while,1,fp
your guns,1,fp
guns confiscated,1,fp
who shoot,1,fp
shoot firefighting,1,fp
firefighting aircraft,1,fp
aircraft mirror,1,fp
mirror gun,1,fp
control exploiting,1,fp
exploiting politicians,1,fp
politicians if,1,fp
blame armed,1,fp
armed offenders,1,fp
offenders gun,1,fp
advocates exploiting,1,fp
exploiting crisis,1,fp
crisis exploit,1,fp
exploit wildfire,1,fp
wildfire crisis,1,fp
crisis push,1,fp
followed punishment,1,fp
punishment prescription,1,fp
prescription if,1,fp
pun_on_fire_context mirror,1,fp
uses wildfire,1,fp
wildfire related,1,fp
related metaphor,1,fp
metaphor career,1,fp
career destruction,1,fp
destruction while,1,fp
your political,1,fp
political career,1,fp
career burns,1,fp
burns down,1,fp
down around,1,fp
around you,1,fp
profanity vulgar,1,fp
vulgar intensifier,1,fp
intensifier bonkers,1,fp
casual spelling,1,fp
spelling slang,1,fp
slang go,1,fp
go ahead,1,fp
ahead buy,1,fp
double exclamation,1,fp
marks gop,1,fp
named_proper_nouns_density party,1,fp
labels appear,1,fp
appear targets,1,fp
targets gop,1,fp
laws self,1,fp
defense sensible,1,fp
about lack,1,fp
lack excess,1,fp
excess gun,1,fp
restrictions absence,1,fp
absence sensible,1,fp
people left,1,fp
left defenseless,1,fp
defenseless leave,1,fp
leave you,1,fp
you defenseless,1,fp
defenseless while,1,fp
while criminals,1,fp
criminals stay,1,fp
stay armed,1,fp
party logic,1,fp
logic absurd,1,fp
absurd bonkers,1,fp
angry derisive,1,fp
derisive exclamation,1,fp
exclamation absolute,1,fp
absolute clown,1,fp
clown world,1,fp
world logic,1,fp
gop original,1,fp
original democrats,1,fp
democrats mirror,1,fp
mirror gop,1,fp
gop opposition,1,fp
democrats allegedly,1,fp
allegedly banning,1,fp
banning guns,1,fp
guns dems,1,fp
repeated party,1,fp
labels republican,1,fp
medium intelligent,1,fp
primary_policy_domain party,1,fp
party politics,1,fp
politics racism,1,fp
politics climate,1,fp
climate racism,1,fp
race gun,1,fp
politics systemic,1,fp
systemic racism,1,fp
racism narratives,1,fp
narratives racism,1,fp
intellectual judgment,1,fp
judgment voters,1,fp
voters intelligent,1,fp
enough understand,1,fp
claim manipulation,1,fp
manipulation politicians,1,fp
politicians lying,1,fp
lying them,1,fp
claims politicians,1,fp
politicians use,1,fp
use issues,1,fp
issues because,1,fp
they motivate,1,fp
motivate voters,1,fp
like racism,1,fp
insults partisan,1,fp
voters intelligence,1,fp
intelligence intelligent,1,fp
persuasion_or_argumentation explains,1,fp
explains alleged,1,fp
alleged political,1,fp
political manipulation,1,fp
manipulation voters,1,fp
voters politicians,1,fp
politicians republican,1,fp
democrats related,1,fp
related culture,1,fp
war issues,1,fp
issues democrat,1,fp
democrat voters,1,fp
us_vs_them_framing broad,1,fp
broad negative,1,fp
negative characterization,1,fp
characterization opposing,1,fp
opposing partisan,1,fp
partisan group,1,fp
group republican,1,fp
profanity_or_taboo_language profane,1,fp
profane insult,1,fp
insult dipshit,1,fp
informal_register_or_slang lowercase,1,fp
lowercase casual,1,fp
casual command,1,fp
command style,1,fp
style abbreviations,1,fp
abbreviations get,1,fp
medium transphobes,1,fp
rights civil,1,fp
rights lgbtq,1,fp
culture_war_topic_salience lgbtq,1,fp
lgbtq rights,1,fp
rights bigotry,1,fp
bigotry voting,1,fp
rights transphobes,1,fp
policy_prescription_present repeated,1,fp
repeated demands,1,fp
demands party,1,fp
stop specific,1,fp
specific actions,1,fp
actions get,1,fp
stop going,1,fp
going after,1,fp
intellectual condemnation,1,fp
condemnation advisors,1,fp
advisors absolute,1,fp
call_to_action repeated,1,fp
repeated imperative,1,fp
imperative demand,1,fp
demand get,1,fp
advisors insults,1,fp
insults absolute,1,fp
advisors dems,1,fp
criticism democrats,1,fp
democrats republicans,1,fp
republicans gun,1,fp
gun lgbtq,1,fp
voting race,1,fp
race issues,1,fp
issues repubs,1,fp
repeated line,1,fp
initial imperative,1,fp
imperative pattern,1,fp
pattern get,1,fp
stop after,1,fp
rights get,1,fp
medium judges,1,fp
informal_register_or_slang loaded,1,fp
loaded epithet,1,fp
epithet clipped,1,fp
clipped political,1,fp
political register,1,fp
register oathbreakers,1,fp
primary_policy_domain government,1,fp
government corruption,1,fp
corruption official,1,fp
official accountability,1,fp
accountability government,1,fp
specific event,1,fp
event bill,1,fp
bill generalized,1,fp
generalized sanctions,1,fp
sanctions list,1,fp
list prison,1,fp
policy_prescription_present harsh,1,fp
harsh punitive,1,fp
punitive sanctions,1,fp
sanctions corrupt,1,fp
corrupt abusive,1,fp
officials should,1,fp
condemnation oathbreakers,1,fp
oathbreakers corrupt,1,fp
corrupt officials,1,fp
officials oathbreakers,1,fp
destroy trust,1,fp
factual_assertion_vs_speculation general,1,fp
general assertive,1,fp
about abusive,1,fp
officials abuse,1,fp
call_to_action demand,1,fp
demand punitive,1,fp
punitive legal,1,fp
legal civic,1,fp
civic consequences,1,fp
consequences should,1,fp
forceful anger,1,fp
anger toward,1,fp
toward oathbreakers,1,fp
destroy oathbeakers,1,fp
judges police,1,fp
police politicians,1,fp
politicians lobbyists,1,fp
lobbyists corporate,1,fp
elite_vs_populist_framing public,1,fp
interest versus,1,fp
versus corrupt,1,fp
corrupt official,1,fp
official corporate,1,fp
corporate elite,1,fp
elite framing,1,fp
framing corporate,1,fp
who sell,1,fp
sell out,1,fp
out public,1,fp
list punishments,1,fp
punishments prison,1,fp
hashtag_or_mention_pattern hashtag,1,fp
hashtag identifying,1,fp
identifying political,1,fp
figure swalwell,1,fp
figures congress,1,fp
congress swalwell,1,fp
high_punctuation_intensity exclamatory,1,fp
exclamatory punctuation,1,fp
punctuation good,1,fp
short good,1,fp
rights congressional,1,fp
congressional accountability,1,fp
accountability oppose,1,fp
states politics,1,fp
politics congress,1,fp
severe derogatory,1,fp
derogatory accusation,1,fp
accusation condemnation,1,fp
condemnation surprise,1,fp
surprise rapist,1,fp
policy_prescription_present demand,1,fp
demand resignation,1,fp
expulsion congress,1,fp
congress expell,1,fp
congress if,1,fp
he won,1,fp
won resign,1,fp
assertive accusatory,1,fp
accusatory characterization,1,fp
characterization rapist,1,fp
rapist would,1,fp
would so,1,fp
so adamantly,1,fp
adamantly oppose,1,fp
call_to_action calls,1,fp
calls resignation,1,fp
expulsion good,1,fp
ridicule_or_mockery dismissive,1,fp
dismissive contempt,1,fp
contempt toward,1,fp
toward politician,1,fp
politician good,1,fp
named member,1,fp
member congress,1,fp
congress politician,1,fp
politician swalwell,1,fp
target swalwell,1,fp
swalwell accused,1,fp
accused opposing,1,fp
rights mtg,1,fp
mtg accused,1,fp
accused extremist,1,fp
extremist pro,1,fp
gun distraction,1,fp
distraction mtg,1,fp
short fossil,1,fp
colloquial dismissive,1,fp
dismissive phrasing,1,fp
phrasing mirror,1,fp
mirror garbage,1,fp
policy fossil,1,fp
policy_prescription_present redistribute,1,fp
redistribute fossil,1,fp
fuel green,1,fp
energy money,1,fp
money toward,1,fp
toward preferred,1,fp
climate purposes,1,fp
purposes take,1,fp
made pour,1,fp
pour money,1,fp
money into,1,fp
into climate,1,fp
money allocation,1,fp
allocation energy,1,fp
energy bill,1,fp
bill framing,1,fp
framing every,1,fp
climate models,1,fp
models ideology,1,fp
ideology models,1,fp
models garbage,1,fp
garbage decades,1,fp
moralized condemnation,1,fp
condemnation fossil,1,fp
advocates reallocating,1,fp
reallocating money,1,fp
money we,1,fp
should take,1,fp
argues money,1,fp
money should,1,fp
should redirected,1,fp
redirected based,1,fp
based alleged,1,fp
alleged waste,1,fp
waste harm,1,fp
harm climate,1,fp
alarmists have,1,fp
criticized_actor_type fossil,1,fp
industry original,1,fp
original green,1,fp
climate alarmist,1,fp
alarmist actors,1,fp
actors mirror,1,fp
mirror fossil,1,fp
industry green,1,fp
emphasis any,1,fp
effect any,1,fp
informal shorthand,1,fp
shorthand punctuation,1,fp
punctuation etc,1,fp
medium red,1,fp
regulation original,1,fp
original public,1,fp
safety ice,1,fp
borders mirror,1,fp
mirror red,1,fp
rights policing,1,fp
policing immigration,1,fp
immigration open,1,fp
borders abolishing,1,fp
policy_prescription_present endorses,1,fp
endorses argues,1,fp
argues about,1,fp
about specific,1,fp
specific public,1,fp
safety policy,1,fp
measures red,1,fp
claims policy,1,fp
policy should,1,fp
should affect,1,fp
affect responsible,1,fp
responsible law,1,fp
people shouldn,1,fp
shouldn have,1,fp
have any,1,fp
effect responsible,1,fp
rhetorical challenge,1,fp
challenge about,1,fp
infringement how,1,fp
argues listed,1,fp
listed policies,1,fp
policies do,1,fp
do infringe,1,fp
infringe rights,1,fp
rights how,1,fp
criticized_actor_type opponents,1,fp
opponents claiming,1,fp
claiming rights,1,fp
infringement responsible,1,fp
control argument,1,fp
argument conservative,1,fp
conservative style,1,fp
style critique,1,fp
critique involving,1,fp
involving policing,1,fp
policing ice,1,fp
borders defunding,1,fp
police abolishing,1,fp
list_or_enumeration initial,1,fp
initial list,1,fp
examples red,1,fp
rhetorical_question closing,1,fp
closing rhetorical,1,fp
question how,1,fp
profanity taboo,1,fp
taboo language,1,fp
language some,1,fp
informal colloquial,1,fp
register crazy,1,fp
crazy earl,1,fp
earl story,1,fp
story some,1,fp
control assault,1,fp
bans claimed,1,fp
claimed save,1,fp
lives assault,1,fp
bans save,1,fp
assertive factual,1,fp
effectiveness do,1,fp
mocks target,1,fp
target story,1,fp
story narrative,1,fp
narrative crazy,1,fp
crazy dumb,1,fp
opponent policy,1,fp
policy advocate,1,fp
advocate he,1,fp
he doesn,1,fp
admit she,1,fp
she doesn,1,fp
critique save,1,fp
lives do,1,fp
second_amendment_framing gun,1,fp
ownership framed,1,fp
framed constitutional,1,fp
rights issue,1,fp
colloquial urgency,1,fp
urgency phrase,1,fp
phrase like,1,fp
violence federal,1,fp
national federal,1,fp
federal scope,1,fp
scope us,1,fp
us federal,1,fp
references recent,1,fp
recent assassination,1,fp
attempt latest,1,fp
factual_assertion_vs_speculation statistical,1,fp
statistical factual,1,fp
about child,1,fp
child deaths,1,fp
deaths number,1,fp
number one,1,fp
one killer,1,fp
killer children,1,fp
children us,1,fp
calls federal,1,fp
call_to_action urgent,1,fp
urgent demand,1,fp
demand federal,1,fp
federal reform,1,fp
reform like,1,fp
uses recent,1,fp
recent event,1,fp
event argument,1,fp
argument reform,1,fp
reform let,1,fp
let latest,1,fp
attempt reminder,1,fp
advocacy law,1,fp
enforcement advocacy,1,fp
reform law,1,fp
insult register,1,fp
register idiots,1,fp
idiots nuts,1,fp
primary_policy_domain wealth,1,fp
inequality economics,1,fp
economics climate,1,fp
climate ultra,1,fp
change deny,1,fp
deny global,1,fp
warming possible,1,fp
claims opponents,1,fp
opponents misunderstand,1,fp
misunderstand causality,1,fp
causality systems,1,fp
systems they,1,fp
don get,1,fp
get cause,1,fp
effect systems,1,fp
frames wealth,1,fp
wealth deserved,1,fp
deserved exploitative,1,fp
exploitative ultra,1,fp
derides ideological,1,fp
ideological opponents,1,fp
opponents idiots,1,fp
idiots there,1,fp
there idiots,1,fp
expressive frustration,1,fp
frustration nuts,1,fp
criticized_actor_type ideological,1,fp
outgroup right,1,fp
explicit left,1,fp
right ideological,1,fp
ideological labels,1,fp
labels right,1,fp
retargets critique,1,fp
critique right,1,fp
academics right,1,fp
short worst,1,fp
framed harmed,1,fp
harmed victims,1,fp
victims expense,1,fp
expense millions,1,fp
millions americans,1,fp
evaluation worst,1,fp
emphatic anger,1,fp
anger outrage,1,fp
outrage worst,1,fp
expressive venting,1,fp
venting fucking,1,fp
justice healthcare,1,fp
reform stand,1,fp
scope america,1,fp
claims legal,1,fp
legal outcomes,1,fp
outcomes affected,1,fp
affected attorneys,1,fp
attorneys stand,1,fp
laws good,1,fp
good attorney,1,fp
attorney stand,1,fp
laws all,1,fp
gun healthcare,1,fp
call_to_action immediate,1,fp
immediate reform,1,fp
reform demand,1,fp
argument posed,1,fp
posed through,1,fp
through challenge,1,fp
think shooting,1,fp
shooting someone,1,fp
someone america,1,fp
america would,1,fp
would result,1,fp
result conviction,1,fp
address reader,1,fp
reader you,1,fp
think all,1,fp
gun self,1,fp
defense laws,1,fp
laws progressive,1,fp
progressive prosecutors,1,fp
prosecutors stand,1,fp
laws sympathetic,1,fp
sympathetic da,1,fp
profanity shit,1,fp
shit fucking,1,fp
casual colloquial,1,fp
like damn,1,fp
damn well,1,fp
firearms gun,1,fp
control semi,1,fp
auto firearm,1,fp
about hunters,1,fp
hunters firearm,1,fp
firearm use,1,fp
use serious,1,fp
hunter out,1,fp
there fucking,1,fp
eagle semi,1,fp
normative_moral_language debate,1,fp
debate over,1,fp
over legitimate,1,fp
firearm ownership,1,fp
ownership use,1,fp
use dictate,1,fp
dictate what,1,fp
what legitimate,1,fp
argues hunter,1,fp
hunter credibility,1,fp
credibility about,1,fp
control serious,1,fp
imperative stop,1,fp
stop urban,1,fp
outsiders dictating,1,fp
dictating firearm,1,fp
firearm legitimacy,1,fp
legitimacy stop,1,fp
stop letting,1,fp
letting city,1,fp
criticized_actor_type hunters,1,fp
liberals urban,1,fp
outsiders political,1,fp
political social,1,fp
social targets,1,fp
targets hunters,1,fp
liberals city,1,fp
control hunter,1,fp
argument pro,1,fp
rights hunter,1,fp
control outside,1,fp
woods semi,1,fp
semi autos,1,fp
autos used,1,fp
used hunting,1,fp
urban_rural_authenticity_framing contrasts,1,fp
contrasts rural,1,fp
rural hunter,1,fp
hunter expertise,1,fp
expertise city,1,fp
city outsider,1,fp
outsider ignorance,1,fp
ignorance outside,1,fp
woods city,1,fp
who ve,1,fp
ve never,1,fp
never touched,1,fp
touched rifle,1,fp
long voting,1,fp
dense policy,1,fp
policy term,1,fp
term listing,1,fp
listing voting,1,fp
primary_policy_domain multi,1,fp
multi issue,1,fp
issue domestic,1,fp
domestic policy,1,fp
policy agenda,1,fp
pensions gun,1,fp
geographic_scope comparative,1,fp
comparative international,1,fp
international democracies,1,fp
democracies other,1,fp
advocates broad,1,fp
broad policy,1,fp
policy package,1,fp
package if,1,fp
claims adopting,1,fp
adopting policies,1,fp
policies would,1,fp
would make,1,fp
make country,1,fp
country function,1,fp
function like,1,fp
other democracies,1,fp
democracies we,1,fp
victimhood_or_persecution_framing public,1,fp
public framed,1,fp
framed robbed,1,fp
robbed corrupt,1,fp
corrupt politicians,1,fp
politicians robbed,1,fp
robbed every,1,fp
every day,1,fp
day politicians,1,fp
conspiratorial_framing politicians,1,fp
politicians portrayed,1,fp
portrayed bought,1,fp
bought malign,1,fp
malign actors,1,fp
actors politicians,1,fp
elite_vs_populist_framing corrupt,1,fp
corrupt political,1,fp
political elites,1,fp
versus deprived,1,fp
deprived public,1,fp
public politicians,1,fp
shifts progressive,1,fp
progressive social,1,fp
social democratic,1,fp
democratic agenda,1,fp
agenda conservative,1,fp
conservative nationalist,1,fp
nationalist free,1,fp
free market,1,fp
market agenda,1,fp
laws closed,1,fp
closed borders,1,fp
borders second,1,fp
enumeration policies,1,fp
policies voting,1,fp
conditional policy,1,fp
policy outcome,1,fp
outcome structure,1,fp
profanity_or_taboo_language direct,1,fp
direct profanity,1,fp
profanity fuck,1,fp
conversational opening,1,fp
opening oh,1,fp
legislation school,1,fp
references another,1,fp
shooting recurring,1,fp
recurring event,1,fp
event type,1,fp
type another,1,fp
moral blame,1,fp
blame deaths,1,fp
deaths blood,1,fp
legislation necessary,1,fp
necessary gun,1,fp
rights there,1,fp
there aren,1,fp
aren gun,1,fp
rights without,1,fp
without gun,1,fp
sarcastic reaction,1,fp
reaction recurring,1,fp
recurring shooting,1,fp
shooting oh,1,fp
great another,1,fp
emphatic_outrage direct,1,fp
direct angry,1,fp
angry accusation,1,fp
accusation fuck,1,fp
you blood,1,fp
reverses blame,1,fp
control supporters,1,fp
address named,1,fp
named audience,1,fp
audience let,1,fp
me say,1,fp
say all,1,fp
high_punctuation_intensity angry,1,fp
angry emoji,1,fp
emoji intensifier,1,fp
informal ellipsis,1,fp
ellipsis heavy,1,fp
heavy conversational,1,fp
causal_claim_present ironic,1,fp
ironic causal,1,fp
guns policy,1,fp
effectiveness never,1,fp
evaluation current,1,fp
conditions sad,1,fp
ironic criticism,1,fp
criticism anti,1,fp
law reasoning,1,fp
reasoning because,1,fp
angry lament,1,fp
lament about,1,fp
policy situation,1,fp
situation definitely,1,fp
definitely sad,1,fp
criticizing opposition,1,fp
criticizing gun,1,fp
advocates never,1,fp
laws keep,1,fp
pushing more,1,fp
idiom peep,1,fp
violence media,1,fp
media coverage,1,fp
coverage mass,1,fp
us localities,1,fp
localities san,1,fp
diego california,1,fp
california rural,1,fp
rural texas,1,fp
texas mirror,1,fp
mirror islamic,1,fp
culture_war_topic_salience religious,1,fp
religious identity,1,fp
identity crime,1,fp
crime media,1,fp
media narrative,1,fp
narrative salience,1,fp
salience islamic,1,fp
center church,1,fp
factual_assertion_vs_speculation casualty,1,fp
casualty count,1,fp
count factual,1,fp
assertions killed,1,fp
killed killed,1,fp
victimhood_or_persecution_framing claims,1,fp
claims silence,1,fp
silence neglect,1,fp
neglect authorities,1,fp
authorities media,1,fp
media peep,1,fp
peep our,1,fp
strong shame,1,fp
shame based,1,fp
based outrage,1,fp
outrage beyond,1,fp
beyond shameful,1,fp
shameful beyond,1,fp
beyond anything,1,fp
media our,1,fp
left_right_directional_cue liberal,1,fp
city critique,1,fp
critique mirror,1,fp
mirror crime,1,fp
crime liberal,1,fp
liberal cities,1,fp
cities gets,1,fp
gets buried,1,fp
shifts neglected,1,fp
neglected islamic,1,fp
center shooting,1,fp
shooting overcovered,1,fp
overcovered church,1,fp
shooting plus,1,fp
plus liberal,1,fp
city crime,1,fp
crime neglect,1,fp
neglect peep,1,fp
peep labeled,1,fp
labeled terrorist,1,fp
terrorist every,1,fp
every outlet,1,fp
named_proper_nouns_density many,1,fp
many political,1,fp
event proper,1,fp
nouns parkland,1,fp
parkland nra,1,fp
regulation parkland,1,fp
shooting guns,1,fp
specific_event_or_bill_reference parkland,1,fp
parkland red,1,fp
laws bump,1,fp
bump stock,1,fp
stock ban,1,fp
ban assault,1,fp
ban parkland,1,fp
banning bump,1,fp
bump stocks,1,fp
conspiratorial_framing gun,1,fp
control agenda,1,fp
agenda framed,1,fp
framed opportunistic,1,fp
opportunistic confiscation,1,fp
confiscation plot,1,fp
plot using,1,fp
using tragedy,1,fp
push their,1,fp
their full,1,fp
full confiscation,1,fp
lists gun,1,fp
control proposals,1,fp
uses memory,1,fp
memory past,1,fp
past event,1,fp
event support,1,fp
support point,1,fp
point remember,1,fp
remember after,1,fp
after parkland,1,fp
party nra,1,fp
dems nra,1,fp
explicit democratic,1,fp
party target,1,fp
target mirror,1,fp
mirror biden,1,fp
target individual,1,fp
individual nra,1,fp
nra dynamics,1,fp
dynamics democrats,1,fp
democrats alleged,1,fp
alleged confiscation,1,fp
agenda he,1,fp
said biden,1,fp
dems said,1,fp
quotation attribution,1,fp
attribution where,1,fp
where he,1,fp
said something,1,fp
something effect,1,fp
effect take,1,fp
take guns,1,fp
caps ideological,1,fp
ideological emphasis,1,fp
free tyrannical,1,fp
dense constitutional,1,fp
constitutional title,1,fp
title references,1,fp
references 2nd,1,fp
amendment hidden,1,fp
hidden history,1,fp
history guns,1,fp
amendment guns,1,fp
historical_analogy_reference historical,1,fp
historical slavery,1,fp
slavery patrol,1,fp
patrol origin,1,fp
origin claim,1,fp
claim second,1,fp
amendment slavery,1,fp
patrols racist,1,fp
race founding,1,fp
founding history,1,fp
history tyranny,1,fp
tyranny gun,1,fp
rights racist,1,fp
factual_assertion_vs_speculation historical,1,fp
historical factual,1,fp
about constitutional,1,fp
constitutional ratification,1,fp
ratification ratified,1,fp
moralized labels,1,fp
labels about,1,fp
about racism,1,fp
racism tyranny,1,fp
tyranny racist,1,fp
call_to_action command,1,fp
command read,1,fp
read preferred,1,fp
preferred version,1,fp
version history,1,fp
history read,1,fp
read actual,1,fp
actual history,1,fp
history progressive,1,fp
progressive propaganda,1,fp
criticized_actor_type leftists,1,fp
leftists progressives,1,fp
progressives revisionist,1,fp
revisionist leftists,1,fp
anti racist,1,fp
racist critique,1,fp
critique second,1,fp
amendment origins,1,fp
origins pro,1,fp
pro liberty,1,fp
liberty anti,1,fp
anti tyranny,1,fp
tyranny defense,1,fp
defense slavery,1,fp
patrols protect,1,fp
protect free,1,fp
free people,1,fp
people tyrannical,1,fp
embedded quotation,1,fp
quotation source,1,fp
source attribution,1,fp
attribution second,1,fp
amendment ratified,1,fp
second_amendment_framing constitutional,1,fp
constitutional gun,1,fp
rights framing,1,fp
framing 2nd,1,fp
hashtag corruption,1,fp
dense party,1,fp
party presidential,1,fp
presidential proper,1,fp
nouns republicans,1,fp
change political,1,fp
political corruption,1,fp
corruption global,1,fp
warming climate,1,fp
national politics,1,fp
denial global,1,fp
isn real,1,fp
condemnation corruption,1,fp
corruption most,1,fp
most corrupt,1,fp
corrupt president,1,fp
president our,1,fp
our history,1,fp
conspiratorial_framing deep,1,fp
state corruption,1,fp
corruption framing,1,fp
mirror deep,1,fp
emphatic corruption,1,fp
corruption accusation,1,fp
accusation brazen,1,fp
brazen blatant,1,fp
blatant corruption,1,fp
explicit party,1,fp
political cue,1,fp
cue republicans,1,fp
criticized_actor_type president,1,fp
president administration,1,fp
administration party,1,fp
shifts corruption,1,fp
corruption climate,1,fp
climate criticism,1,fp
obama trump,1,fp
anaphora_or_parallelism mirrored,1,fp
mirrored parallel,1,fp
parallel opening,1,fp
opening construction,1,fp
construction meanwhile,1,fp
meanwhile we,1,fp
named_proper_nouns_density high,1,fp
high density,1,fp
density political,1,fp
political institutional,1,fp
institutional proper,1,fp
nouns mr,1,fp
gore un,1,fp
un obama,1,fp
change green,1,fp
deal un,1,fp
announcement doomsday,1,fp
predictions green,1,fp
specific_event_or_bill_reference un,1,fp
ipcc climate,1,fp
climate report,1,fp
report announcement,1,fp
announcement un,1,fp
announcement ipcc,1,fp
ipcc report,1,fp
international climate,1,fp
climate institutions,1,fp
institutions un,1,fp
conspiratorial_framing climate,1,fp
climate advocacy,1,fp
advocacy framed,1,fp
framed hoax,1,fp
hoax hysteria,1,fp
hysteria hysteria,1,fp
hysteria surrounding,1,fp
surrounding doomsday,1,fp
predictions hoaxers,1,fp
economic_cost_benefit_framing claims,1,fp
claims actors,1,fp
actors profit,1,fp
profit climate,1,fp
climate narratives,1,fp
narratives spewing,1,fp
spewing profiting,1,fp
profiting 30,1,fp
30 years,1,fp
mocking request,1,fp
request opponents,1,fp
opponents response,1,fp
response like,1,fp
like get,1,fp
get mr,1,fp
gore take,1,fp
opposing climate,1,fp
climate narrative,1,fp
narrative hoaxers,1,fp
hoaxers torches,1,fp
torches every,1,fp
every denial,1,fp
denial talking,1,fp
talking point,1,fp
climate politicians,1,fp
politicians activists,1,fp
activists versus,1,fp
versus fossil,1,fp
lobbyists mr,1,fp
gore obama,1,fp
aoc fossil,1,fp
climate advocate,1,fp
advocate critique,1,fp
fuel denial,1,fp
denial critique,1,fp
critique liberal,1,fp
liberal fossil,1,fp
lobbyists their,1,fp
their bought,1,fp
bought politicians,1,fp
profanity_or_taboo_language abbreviated,1,fp
abbreviated profanity,1,fp
profanity wtf,1,fp
colloquial caricaturing,1,fp
caricaturing register,1,fp
register get,1,fp
immigration assimilation,1,fp
assimilation immigrants,1,fp
immigrants assimilate,1,fp
assimilate integrate,1,fp
immigration maga,1,fp
maga identity,1,fp
identity open,1,fp
rhetoric maga,1,fp
condemnation immigration,1,fp
immigration opponents,1,fp
opponents xenophobic,1,fp
racists spew,1,fp
immigrants framed,1,fp
framed targets,1,fp
targets hate,1,fp
fear spew,1,fp
fear like,1,fp
like cowards,1,fp
mocks assimilation,1,fp
assimilation demands,1,fp
demands through,1,fp
through caricature,1,fp
caricature get,1,fp
sarcastic aside,1,fp
aside mirror,1,fp
mirror oh,1,fp
oh wait,1,fp
wait apparently,1,fp
apparently too,1,fp
too much,1,fp
much ask,1,fp
rhetorical_question multiple,1,fp
multiple rhetorical,1,fp
rhetorical questions,1,fp
questions wtf,1,fp
wtf does,1,fp
does even,1,fp
even mean,1,fp
mean do,1,fp
three part,1,fp
part caricature,1,fp
caricature list,1,fp
list get,1,fp
fat buy,1,fp
truck open,1,fp
reader opponent,1,fp
opponent do,1,fp
criticized_actor_type immigration,1,fp
immigration policy,1,fp
outgroup xenophobic,1,fp
left_right_directional_cue maga,1,fp
maga open,1,fp
borders ideological,1,fp
ideological markers,1,fp
markers maga,1,fp
shifts critique,1,fp
anti immigrant,1,fp
immigrant right,1,fp
right coded,1,fp
actors pro,1,fp
pro immigration,1,fp
immigration left,1,fp
left coded,1,fp
actors xenophobic,1,fp
phrasing heck,1,fp
heck lot,1,fp
lot out,1,fp
primary_policy_domain constitutional,1,fp
constitutional rules,1,fp
rules elections,1,fp
elections term,1,fp
amendment requirements,1,fp
requirements president,1,fp
president term,1,fp
states constitutional,1,fp
constitutional national,1,fp
scope born,1,fp
born us,1,fp
us 35,1,fp
35 older,1,fp
advocates term,1,fp
limits removing,1,fp
removing second,1,fp
amendment term,1,fp
limits all,1,fp
all elected,1,fp
elected officials,1,fp
officials congress,1,fp
normative_moral_language normative,1,fp
normative stance,1,fp
stance constitutional,1,fp
constitutional eligibility,1,fp
eligibility rules,1,fp
rules probably,1,fp
probably get,1,fp
get rid,1,fp
rid born,1,fp
born here,1,fp
here one,1,fp
one too,1,fp
persuasion_or_argumentation advocates,1,fp
advocates constitutional,1,fp
constitutional change,1,fp
change assertive,1,fp
assertive style,1,fp
style oh,1,fp
enumerates offices,1,fp
offices covered,1,fp
covered term,1,fp
limits congress,1,fp
rhetorical_question fragmentary,1,fp
fragmentary rhetorical,1,fp
question before,1,fp
before answer,1,fp
answer oh,1,fp
shifts removing,1,fp
removing eligibility,1,fp
eligibility second,1,fp
amendment rules,1,fp
rules enforcing,1,fp
citizenship national,1,fp
national identity,1,fp
identity requirements,1,fp
requirements real,1,fp
real american,1,fp
american enforcing,1,fp
citizenship requirements,1,fp
constitutional_amendment_removal_framing second,1,fp
amendment framed,1,fp
framed something,1,fp
something eliminate,1,fp
eliminate second,1,fp
political commentator,1,fp
commentator charlie,1,fp
kirk constitutional,1,fp
constitutional reference,1,fp
reference charlie,1,fp
emphasis he,1,fp
he should,1,fp
should know,1,fp
rights mirror,1,fp
abortion bodily,1,fp
bodily autonomy,1,fp
autonomy some,1,fp
year so,1,fp
deaths cost,1,fp
cost traded,1,fp
